symbol,CXSMILES,R1,R2,R3,source,position_class,has_sidechain,prop_status
0X9,*N[C@H](C(*)=O)c1cn(CC(=O)OC)c2c(CC)cccc12 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
MPV,*N[C@H](C(*)=O)[C@@H]1SC(=O)N(CCC)C1=O |$_R1;;;;_R2;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
M60,*N[C@@H](C/N=C1/NC(=O)CS1)C(*)=O |$_R1;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
BC8,*N[C@H](C(*)=O)[C@@H](C(=O)O)c1cn(CCC)c2ccccc12 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
QX6,*N[C@H](C(*)=O)c1c(C)oc2c1C(=O)CC(C)(C)C2 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
5E4,*N[C@H](C(*)=O)c1nnn(C(C)C)n1 |$_R1;;;;_R2;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
O14,*N[C@H](C(*)=O)c1c(C)n(C)c2c(C)cc(C)cc12 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
Y08,*N[C@H](C(*)=O)c1ccc(-n2cnc3ccccc32)cc1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
JW8,*N[C@H](C(*)=O)[C@H](C(=O)OC[C@H]1CCCO1)N1CCOCC1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
92V,*N[C@H](C(*)=O)[C@@H]1C(=O)NCCN1C1Cc2ccccc2C1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
B4X,*N[C@H](C(*)=O)c1cccn1-c1sc2c(c1C#N)CCCC2 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
XTQ,*N[C@H](C(*)=O)c1nnn(C23C[C@H]4C[C@@H](C2)C[C@@H](C3)C4)n1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
PGH,*N[C@H](C(*)=O)[C@@]12C[C@H]3C[C@@H](C1)C[C@](n1cncn1)(C3)C2 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
GFA,*N[C@@H](CSc1nnc(-c2ccncc2)n1C)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
QX7,*N[C@@H](CCn1c(=O)oc2ccc(Cl)cc21)C(*)=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
HU2,*N[C@H](C(*)=O)c1cc2c3c(sc2cc1Cl)CCCC3 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
2XS,*N[C@H](C(*)=O)c1c(-c2ccccc2)nnn1CCCl |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
DRM,*N[C@H](C(*)=O)c1ccc(=O)[nH]c1 |$_R1;;;;_R2;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
6TN,*N[C@H](C(*)=O)c1c(C)c(CCC#N)n2ccccc12 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
QES,*N[C@H](C(*)=O)c1c(-c2cccs2)cc2ccccn12 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
KYG,*N[C@@H](Cc1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,OH,NNAA,flexible,True,struct_only
VQA,*N[C@H](C(*)=O)c1ccc(CCCC(=O)O)s1 |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
K7L,*N[C@H](C(*)=O)c1cc(-c2nc3ccccc3n2C)oc1C |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
ACP,*N[C@@H](CCN(C)c1nc(-c2ccc(F)cc2)cs1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
AMR,*N[C@H](C(*)=O)c1c[nH]c(=O)c(C#N)c1Nc1ccccc1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
LRO,*N[C@H](C(*)=O)c1ccc(-c2ccc3c(c2)C(=O)OC3)o1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
H5R,*N[C@H](C(*)=O)c1cc(-c2ccccc2)oc1OC |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
JM9,*N[C@H](C(*)=O)c1cc2cccc(C)c2nc1SCC(=O)O |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
EBD,*N[C@H](C(*)=O)c1ccc(OC(=O)c2cccs2)c(Cl)c1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
X3E,*N[C@H](C(*)=O)c1cccn1CCCOc1ccc(Cl)cc1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
K70,*N[C@H](C(*)=O)[C@H]1[C@@H](CC(C)=O)C1(C)C |$_R1;;;;_R2;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
EX8,*N[C@H](C(*)=O)c1sc(=O)[nH]c1-[n+]1ccc2ccccc2c1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
LJD,*N[C@@H](CC(=O)N1CCN(c2cccc(Cl)c2)CC1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
6B8,*N[C@H](C(*)=O)c1ccc(-c2ccc(-n3cnnn3)cc2)o1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
NJL,*N[C@H](C(*)=O)[C@@H](c1ccc(C)cc1)c1ccco1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
N1X,*N[C@@H](CSc1nnc(Cc2ccccc2)n1CC)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
MOF,*N[C@@H](Cc1c(C)c2ccc(O)c(C)c2oc1=O)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
LQG,*N[C@H](C(*)=O)C(C)(C)CC(=O)/N=C1\NCCS1 |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
QTJ,*N[C@H](C(*)=O)[C@@]12C[C@@H]3C[C@@H](C[C@@](c4ccccc4)(C3)C1)C2 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
WM4,*N[C@@H](CNc1nc(C(F)(F)F)nc2ccccc12)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
J5M,*N[C@H](C(*)=O)[C@@]1(O)CC(=O)N(c2ccccc2)C1=O |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
X9H,*N[C@H](C(*)=O)c1c(SC)sc(SC)c1Br |$_R1;;;;_R2;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
ANX,*N[C@H](C(*)=O)c1c(SCC)sc(CC)c1C(=O)O |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,OH,NNAA,flexible,True,struct_only
BFT,*N[C@@H](CCc1ccc(/C(=N\O)c2ccccc2)s1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
LE6,*N[C@H](C(*)=O)[C@@](C)(O)C12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
M1S,*N[C@H](C(*)=O)c1cc(COc2ccc(Br)cc2)c(CC)s1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
JW3,*N[C@@H](CC(=O)Nc1sc(C)c(CC)c1C(N)=O)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
OLB,*N[C@H](C(*)=O)c1ccc(-c2cccc(C(=O)OCC)c2)o1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
8QJ,*N[C@@H](Cc1ccc(-c2cccs2)n1NC(N)=S)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
KSY,*N[C@@H](CC(=O)Nn1c(C)nc2ccccc2c1=O)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
Z5G,*N[C@H](C(*)=O)[C@@H](Sc1ncn[nH]1)c1ccc(OC)cc1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
ALD,*N[C@@H](CCn1cc(NC(=O)c2ccoc2C)cn1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
9XY,*N[C@@H](CC(=O)Nc1ccccc1SC(F)(F)F)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
YTD,*N[C@@H](CCNC1=[NH+]CCS1)C(*)=O |$_R1;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
U2G,*N[C@H](C(*)=O)[C@H]1C[C@@H](CCCCC)OC1=O |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
9TE,*N[C@@H](CC(=O)Nc1nc(C)c(C(=O)N(C)C)s1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
W2K,*N[C@@H](CC(=O)c1oc2ccc(Br)cc2c1N)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
6ZR,*N[C@H](C(*)=O)c1cc(O)n(-c2nc3ccccc3s2)n1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
41E,*N[C@@H](CS(=O)(=O)c1ccc2c(c1)CCN2C(C)=O)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
2U6,*N[C@H](C(*)=O)[C@@H](C(C)=O)C1C(=O)CC(C)(C)CC1=O |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
MJE,*N[C@H](C(*)=O)c1c(C)[nH]c(C#N)c1C |$_R1;;;;_R2;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
WXI,*N[C@H](C(*)=O)c1sc([S-])nc1-c1ccc(F)cc1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
X92,*N[C@H](C(*)=O)[C@H](c1ccc(OC(C)C)cc1)n1cnnn1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
MKR,*N[C@H](C(*)=O)c1cc(Cn2cnc3ccccc32)c(C)s1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
Z7U,*N[C@H](C(*)=O)c1cc(CSc2nccn2C)c(C)s1 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
RFK,*N[C@H](C(*)=O)c1cc(=O)[nH][n-]c1=O |$_R1;;;;_R2;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
DI6,*N[C@H](C(*)=O)c1c(Cl)n(-c2ccccc2)c2ccccc12 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
Z64,*N[C@@H](CCC(Cl)(Cl)Cl)C(*)=O |$_R1;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
ACZ,*N[C@H](C(*)=O)C(C)(C)CN1C[C@H](c2ccccc2)CC1=O |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
HWJ,*N[C@@H](CN1CCN(c2ccc(Br)cc2)C1=S)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
05S,*N[C@@H](C[C@@H]1CCCC(=O)[C@@H]1OCC(C)C)C(*)=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
VN6,*N[C@@H](CC(=O)[C@H]1CC(=O)O[C@H]1C(=O)O)C(*)=O |$_R1;;;;;;;;;;;;;;;;_R2;$|,H,OH,OH,NNAA,flexible,True,struct_only
0KS,*N[C@@H](CN1N=C(C)C[C@H]1c1ccccc1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
KZP,*N[C@H](C(*)=O)c1cc(Br)c(N2CCCC2)o1 |$_R1;;;;_R2;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
39B,*N[C@H](C(*)=O)c1c(C)c(=O)n(-c2ccccc2)n1C |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
YGC,*N[C@H](C(*)=O)c1c(N)n(CC(C)C)c(=O)n(C)c1=O |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
28C,*N[C@@H](CNC1=NS(=O)(=O)c2ccccc21)C(*)=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
9IE,*N[C@H](C(*)=O)c1c(N)oc2ccc(OC)cc2c1=O |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
X5S,*N[C@@H](C[C@H]1CN=C(c2ccc(OC)cc2)S1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
491,*N[C@@H](CC(=O)N1CCC(c2ccccc2)=N1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
Q6V,*N[C@@H](Cc1[nH]c(C(=O)OC)c(C)c1C(=O)OC)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
EIY,*N[C@H](C(*)=O)c1csc(N(C(C)=O)c2cccc(Cl)c2)n1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
1YN,*N[C@@H](Cc1nc2cc(S(N)(=O)=O)ccc2n1CC)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
5YH,*N[C@H](C(*)=O)c1sc(Nc2ccccc2OC)nc1Cl |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
QUC,*N[C@H](C(*)=O)c1c(C)c(C#N)c(Cl)n(CC)c1=O |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
3EH,*N[C@@H](Cc1c(C)nc2c(cnn2C(C)C)c1C)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
ZN9,*N[C@@H](Cn1c([S-])nnc1-c1ccc(F)cc1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
C8A,*N[C@H](C(*)=O)c1c(C(=O)OC)sc2nc[nH]c(=O)c12 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
SLN,*N[C@@H](CCN1c2cccc3cccc(c23)S1(=O)=O)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
M6E,*N[C@H](C(*)=O)c1c(C)nc2[nH+]c([S-])nn2c1C |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
2NA,*N[C@@H](Cc1c(-c2cccs2)[nH]c2ccc(C)cc12)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
WLG,*N[C@@H](Cc1cc(C(C)=O)c(C)o1)C(*)=O |$_R1;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
Y7H,*N[C@@H](Cc1nc(N)nc(Nc2ccccc2)n1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
QY4,*N[C@@H](Cn1nc(-c2cccs2)oc1=O)C(*)=O |$_R1;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
EO1,*N[C@@H](Cc1c(C)nc(SCC(N)=O)nc1C)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
U1P,*N[C@H](C(*)=O)c1cn[nH]c1-c1ccc2c(c1)OCCCO2 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
XBG,*N[C@@H](Cc1ccoc1C(=O)OC)C(*)=O |$_R1;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
TCO,*N[C@@H](Cn1cnc2cc(OC)c(OC)cc2c1=O)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
YM0,*N[C@@H](CCC[C@H]1[C@H]2NC(=O)N[C@H]2CS1(=O)=O)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
680,*N[C@@H](Cc1c(C)nc2c(C(N)=O)ncn2c1C)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
AX9,*N[C@@H](Cc1nnc(-c2cccc(C(F)(F)F)c2)o1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
VHD,*N[C@@H](CSC(F)(F)F)C(*)=O |$_R1;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
G9I,*N[C@H](C(*)=O)c1c(C)c(C(=O)OCC)c(C)n1C |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
YHR,*N[C@H](C(*)=O)c1nc(C)sc1-c1ccc(C)cc1 |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
7HE,*N[C@H](C(*)=O)c1ccc(C(=O)OCC(=O)NC)cc1 |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
G8B,*N[C@@H](CN1C(=O)[C@H]2CC[C@@](C)(C1=O)C2(C)C)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
YQE,*N[C@H](C(*)=O)c1cc(OC)cc2c1O[C@H](C)C2 |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
84B,*N[C@H](C(*)=O)c1ccccc1Oc1ncnc2sccc12 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
YWN,*N[C@@H](CN1C(=O)S[C@H](Nc2ccc(Br)cc2)C1=O)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
JT2,*N[C@H](C(*)=O)[C@@](C)(CC)CC(=O)Nc1ccc(Cl)c(Cl)c1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
45X,*N[C@H](C(*)=O)[C@](O)(c1nc2ccccc2s1)C(F)(F)F |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
KS8,*N[C@H](C(*)=O)[C@@H]1C(=O)NCCN1Cc1ccc(F)cc1Cl |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
4KW,*N[C@H](C(*)=O)[C@H]1SCCNC1=O |$_R1;;;;_R2;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
UO7,*N[C@H](C(*)=O)c1cc(C(=O)OCC)sc1SC |$_R1;;;;_R2;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
OCF,*N[C@H](C(*)=O)c1occ(C(=O)OC)c1C(=O)OC |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
VP0,*N[C@H](C(*)=O)c1cnccn1 |$_R1;;;;_R2;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
6S7,*N[C@H](C(*)=O)c1c(-c2ccccc2)[nH]c2c(C)cccc12 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
YK0,*N[C@H](C(*)=O)c1nn[nH]c1C(C)(C)C |$_R1;;;;_R2;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
FEQ,*N[C@@H](Cc1[nH]nc([S-])[n+]1C[C@H]1CCCO1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
FNL,*N[C@@H](CCC(=O)N1c2ccc(F)cc2CC[C@H]1C)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
GQJ,*N[C@H](C(*)=O)c1cccc(OC(=O)c2nn(C)cc2Br)c1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
UT7,*N[C@H](C(*)=O)c1[nH]c(C)c(CCC(=O)OCC)c1C |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
NRD,*N[C@@H](C[C@H]([NH2+]C)c1cccnc1)C(*)=O |$_R1;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
BWY,*N[C@H](C(*)=O)c1ccc2c(c1)C(=O)C[C@](C)(C(F)(F)F)O2 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
QD9,*N[C@H](C(*)=O)c1[nH]c(C)c(C(=O)OC)c1-c1ccccc1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
UQ2,*N[C@H](C(*)=O)c1c(C)cc(C)c(COCC)c1C |$_R1;;;;_R2;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
NSL,*N[C@@H](CC(=O)NN1C(=O)CCC1=O)C(*)=O |$_R1;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
0K9,*N[C@@H](C[C@@]1(C)CSc2nc3ccccc3n21)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
3TY,*N[C@H](C(*)=O)[C@H]1CSC(N)=[NH+]C1=O |$_R1;;;;_R2;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
56L,*N[C@@H](C[C@@H]1CSc2nc(=O)c3c(C)c(C)sc3n21)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
XTY,*N[C@@H](C[C@H]1Cn2c(Cc3ccccc3)nnc2S1)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
3TS,*N[C@@H](Cn1cc(C(=O)OC)cc(Br)c1=O)C(*)=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
AZN,*N[C@@H](Cc1c(C)[nH]c2c(Br)cccc2c1=O)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
CI2,*N[C@H](C(*)=O)c1sc(=O)n(C)c1-[n+]1cccc(CC)c1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
DOM,*N[C@H](C(*)=O)[C@@]1(Cc2ccccc2Cl)CCOC(C)(C)C1 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
84H,*N[C@H](C(*)=O)c1oc2ccccc2c1SCC(=O)OCC |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
AB6,*N[C@@H](CNC(=O)N1CCn2c1nc1ccccc12)C(*)=O |$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,NNAA,flexible,False,struct_only
FMT,*N[C@H](C(*)=O)c1sc(N)nc1-c1ccc2c(c1)CCCC2 |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
YZO,*N[C@H](C(*)=O)[C@@H]1C(=O)N(c2ccccc2)C(=S)N1C(C)C |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
1V4,*N[C@H](C(*)=O)c1ccccc1OCCN1CCCC1=O |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
YVK,*N[C@H](C(*)=O)c1c(C)c2ccc(OC)c(OC)c2oc1=O |$_R1;;;;_R2;;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
8N5,*N[C@H](C(*)=O)c1c(C)c2c(O)cc(C)cc2oc1=O |$_R1;;;;_R2;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
OYF,*N[C@H](C(*)=O)c1c(O)n(CCC)c2ccccc2c1=O |$_R1;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,NNAA,flexible,False,struct_only
